t_fs,Re_E,Im_E,intensity
-177.734375,-15.693698624228835,-14.965566847207096,470.2603675663461
-176.7578125,-15.493969556652681,-15.264933161815907,473.0812770571871
-175.78125,-15.285410452994775,-15.559946793784741,475.75571694193405
-174.8046875,-15.06816227614271,-15.850300606751247,478.2815437045492
-173.828125,-14.84237828360278,-16.135694709931563,480.65683688567674
-172.8515625,-14.608223329407235,-16.415837029316748,482.87989421492466
-171.875,-14.365873163395113,-16.69044374773007,484.9492242428977
-170.8984375,-14.115513724879335,-16.959239614728123,486.86353602702064
-169.921875,-13.85734044209672,-17.22195815929329,488.6217269686181
-168.9453125,-13.591557575997086,-17.47834183397995,490.2228706070975
-167.96875,-13.318377643447787,-17.728142091190495,491.6662050589299
-166.9921875,-13.038020920868636,-17.971119385639703,492.9511215059234
-166.015625,-12.75071500851178,-18.2070431247256,494.0771525739054
-165.0390625,-12.456694452755993,-18.43569161161991,495.04396188807453
-164.0625,-12.15620044772476,-18.656852010276957,495.8513362586389
-163.0859375,-11.849480626561299,-18.87032032915203,496.49918044405973
-162.109375,-11.536788917801388,-19.07590141790365,496.9875134394834
-161.1328125,-11.218385431393008,-19.27340899958825,497.31646615270023
-160.15625,-10.894536364387799,-19.462665773883568,497.4862816208669
-159.1796875,-10.565513936726246,-19.643503601685467,497.49731849658644
-158.203125,-10.231596350676908,-19.815763752092355,497.3500569619223
-157.2265625,-9.893067737600926,-19.979297198247394,497.0451057966565
-156.25,-9.550218055825972,-20.133964975823755,496.58321056152204
-155.2734375,-9.20334293264531,-20.27963862282929,495.96526380842187
-154.296875,-8.852743459470606,-20.41620069059198,495.19231739772806
-153.3203125,-8.498725929163644,-20.54354529096107,494.2655955408072
-152.34375,-8.141601479326807,-20.661578656611216,493.18650723150864
-151.3671875,-7.78168561475858,-20.770219718359456,491.9566581558686
-150.390625,-7.419297615687729,-20.869400701447734,490.57786274773684
-149.4140625,-7.054759850052772,-20.959067711040394,489.05215585789267
-148.4375,-6.6883969857109005,-21.03918126002122,487.3818023304947
-147.4609375,-6.320535081114297,-21.10971671217569,485.56930337990605
-146.484375,-5.95150055167508,-21.170664639955007,483.6174001140299
-145.5078125,-5.5816190424256575,-21.222031090800954,481.529074753691
-144.53125,-5.211214244452384,-21.263837729050238,479.3075488689638
-143.5546875,-4.840606669745922,-21.296121813052373,476.9562772075538
-142.578125,-4.470112384913653,-21.31893599428933,474.47893666236365
-141.6015625,-4.100041724186735,-21.3323479541176,471.87941137561745
-140.625,-3.7306980322135352,-21.33643988943534,469.1617749630493
-139.6484375,-3.362376486128511,-21.33130783389316,466.3302695387816
-138.671875,-2.9953630153738207,-21.317060800210747,463.389280753751
-137.6953125,-2.629933320755656,-21.29381976250454,460.3433093496498
-136.71875,-2.266352014028989,-21.2617165248218,457.1969410333737
-135.7421875,-1.9048719229065423,-21.22089251021295,453.95481597268963
-134.765625,-1.5457335933760312,-21.171497477072812,450.62159776339155
-133.7890625,-1.1891649837547398,-21.113688171213717,447.20194154983847
-132.8125,-0.8353813296598105,-21.047626954144242,443.7004623667634
-131.8359375,-0.48458518021299213,-20.97348046617834,440.1217056620466
-130.859375,-0.1369666251688404,-20.891418361318742,436.4701210040559
-129.8828125,0.2072962859060805,-20.80161211896862,432.75003849817256
-128.90625,0.5480369692296012,-20.704233939391763,428.9656475367041
-127.9296875,0.8850996232464077,-20.599455759913937,425.1209789477223
-126.953125,1.2183384545912936,-20.487448438641543,421.21989211593177
-125.9765625,1.5476168136337023,-20.368381121263873,417.26606730290024
-125.0,1.8728062617994237,-20.242420773180193,413.26300205271224
-124.0234375,2.1937856267586344,-20.10973186477,409.2140110491187
-123.046875,2.5104401002066314,-19.970476225569932,405.12223017277927
-122.0703125,2.8226603994502675,-19.824813084445463,400.9906255638247
-121.09375,3.1303419954735965,-19.67289927723838,396.8220069809918
-120.1171875,3.433384430081638,-19.5148895726633,392.6190436779698
-119.140625,3.731690770670875,-19.350937076459676,388.3842817450119
-118.1640625,4.025167239977431,-19.181193703015847,384.1201631824022
-117.1875,4.3137230164276446,-19.005810704912534,379.8290468134256
-116.2109375,4.59727017805961,-18.824939216270604,375.5132295863591
-115.234375,4.8757237822509225,-18.638730741967624,371.17496607237626
-114.2578125,5.149002095889578,-18.447337547021164,366.81648515721207
-113.28125,5.417026971500917,-18.25091294020439,362.4400043608884
-112.3046875,5.6797243199538645,-18.049611451142482,358.04774188788923
-111.328125,5.937024614929557,-17.84358887092037,353.6419250727128
-110.3515625,6.188863393512133,-17.633002114973714,349.2247936902221
-109.375,6.435181744945551,-17.418008902321667,344.79859821183726
-108.3984375,6.675926764456349,-17.198767290411904,340.3655944741271
-107.421875,6.911051913221353,-16.97543510845872,335.9280356687334
-106.4453125,7.140517225262933,-16.748169299749932,331.4881611373627
-105.46875,7.364289347513791,-16.517125171805056,327.0481815349814
-104.4921875,7.582341436406772,-16.28245558933038,322.6102616767672
-103.515625,7.794652920026747,-16.044310183012804,318.17650339240987
-102.5390625,8.001209101910717,-15.802834632618731,313.74892951839297
-101.5625,8.202000592946183,-15.558170034280277,309.3294685422664
-100.5859375,8.397022609548326,-15.310452345692438,304.9199397349849
-99.609375,8.586274203960347,-15.059811935981267,300.5220402527188
-98.6328125,8.769757462887956,-14.806373291240517,296.13733599743955
-97.65625,8.947476671202436,-14.550254895236547,291.76725629806685
-96.6796875,9.119437447208787,-14.29156925116365,287.41309101436036
-95.703125,9.285645899850227,-14.030423001546174,283.0759893797212
-94.7265625,9.446107867393671,-13.76691714355901,278.75696148005557
-93.75,9.600828249864712,-13.501147359513558,274.4568831067002
-92.7734375,9.749810404172012,-13.23320444746283,270.1765028656508
-91.796875,9.893055587005993,-12.963174793207342,265.91644956683666
-90.8203125,10.030562473243677,-12.691140838493684,261.6772393121265
-89.84375,10.162326774187926,-12.417181554230385,257.459283216096
-88.8671875,10.288340928926974,-12.141372946422782,253.26289609396102
-87.890625,10.408593815950827,-11.86378858580288,249.08830483407652
-86.9140625,10.523070467162004,-11.584500123551866,244.93565516943036
-85.9375,10.631751810273244,-11.30357778443617,240.80501728404732
-84.9609375,10.734614457725627,-11.021090877718445,236.69639169094083
-83.984375,10.831630519748314,-10.737108368637704,232.60971583621293
-83.0078125,10.922767412981802,-10.451699510053954,228.54487060655924
-82.03125,11.007987680254413,-10.164934509117591,224.50168634328264
-81.0546875,11.08724887418924,-9.876885230565275,220.47994945596906
-80.078125,11.160503540362242,-9.587625970817589,216.4794110307341
-79.1015625,11.227699296504868,-9.297234319890464,212.499797491685
-78.125,11.288779003793282,-9.005792078632883,208.5408223600508
-77.1484375,11.343681063421679,-8.713386180140894,204.6021987929019
-76.171875,11.392339887276352,-8.420109591166607,200.68365363448368
-75.1953125,11.434686558183113,-8.126062190947136,196.78494341503418
-74.21875,11.470649654301692,-7.831351603103771,192.9058714231675
-73.2421875,11.500156210513047,-7.536093919606548,189.04630443133257
-72.265625,11.523132814183532,-7.240414254575487,185.20618843117322
-71.2890625,11.539506834251902,-6.944447101242144,181.38556351969677
-70.3125,11.54920774665289,-6.648336491344118,177.58457767748496
-69.3359375,11.552168485710007,-6.3522359448052175,173.8034982207069
-68.359375,11.54832675807171,-6.056308177906059,170.04271965696685
-67.3828125,11.53762628545272,-5.760724553523571,166.30276768433887
-66.40625,11.520017948008382,-5.4656643009236126,162.584299772826
-65.4296875,11.495460775293239,-5.1713135574788796,158.8881023460703
-64.453125,11.463922719283087,-4.877864271981618,155.2150839695697
-63.4765625,11.425381170918275,-4.585512994561781,151.56626432406878
-62.5,11.37982322005278,-4.294459595368345,147.94275973590368
-61.5234375,11.32724566934641,-4.004905985598906,144.345766407213
-60.546875,11.267654800472286,-3.717054920186821,140.7765419822912
-59.5703125,11.201065893122747,-3.431108935874316,137.2363856719143
-58.59375,11.127502528389586,-3.1472694551202913,133.7266175424498
-57.6171875,11.046995740610054,-2.8657360895685766,130.24855822811244
-56.640625,10.959583084822569,-2.5867061886084457,126.8035102993142
-55.6640625,10.865307669416254,-2.3103746659333257,123.39274184806217
-54.6875,10.764217199217757,-2.03693410058548,120.01747244206335
-53.7109375,10.656363092232036,-1.7665750819952493,116.67886187381163
-52.734375,10.541799745222015,-1.4994867688616988,113.37800243835426
-51.7578125,10.420584006605255,-1.235857637950188,110.11591513999701
-50.78125,10.292774884887464,-0.9758763848000047,106.89354954938047
-49.8046875,10.15843350637131,-0.719732911100925,103.71178676668913
-48.828125,10.017623339462343,-0.4676193215879003,100.57144520126299
-47.8515625,9.8704107000176,-0.21973086607331282,97.47328904052722
-46.875,9.716865528205922,0.023733220964812674,94.4180389590139
-45.8984375,9.557062397336418,0.26256903055829994,91.40638416239003
-44.921875,9.391081703482342,0.49656749610685225,88.43899483967067
-43.9453125,9.219010992350213,0.7255141687046702,85.51653448606528
-42.96875,9.040946382818229,0.9491892760141916,82.63967177869434
-41.9921875,8.85699403086506,1.1673680638331838,79.80909145923694
-41.015625,8.667271561006928,1.379821414944912,77.02550344938005
-40.0390625,8.47190939855135,1.5863167447357895,74.28964967189184
-39.0625,8.271051958165721,1.7866191620388747,71.60230852484149
-38.0859375,8.064858655683505,1.9804928572362126,68.96429709371681
-37.109375,7.85350470403039,2.1677026632483116,66.3764709724813
-36.1328125,7.6371816520236235,2.348015740617006,63.8397215041915
-35.15625,7.4160976424495555,2.521203348482029,61.35497056674285
-34.1796875,7.190477391586532,2.6870426588508636,58.92316336940137
-33.203125,6.960561903745004,2.845318556728053,56.545259705127286
-32.2265625,6.726607929069795,2.9958253655606804,54.22222385236141
-31.25,6.488887171537194,3.1383684541915535,51.95501327920464
-30.2734375,6.247685270717712,3.272765699815727,49.74456656783336
-29.296875,6.0033006017721275,3.3988487819419824,47.59179115774608
-28.3203125,5.756042940596579,3.516464273208425,45.497551318742964
-27.34375,5.506232027899224,3.625474498169808,43.46265648194283
-26.3671875,5.254196061338436,3.7257581535730164,41.48785006990015
-25.390625,5.0002701573146435,3.817210701121061,39.57379918288454
-24.4140625,4.744794835708801,3.8997445424566433,37.721085529389285
-23.4375,4.4881145740819335,3.9732889786622767,35.93019773804576
-22.4609375,4.230576459235034,4.0377899631818295,34.20152496420555
-21.484375,3.972528954870198,4.093209677929462,32.53535176477751
-20.5078125,3.7143208121099605,4.1395259768571515,30.93185440834835
-19.53125,3.4563001567490557,4.176731734557568,29.391098756003824
-18.5546875,3.198813772700624,4.204834123972322,27.913039562541282
-17.578125,2.9422065749355317,4.223853852285725,26.497520895062827
-16.6015625,2.6868212561924194,4.233824403882572,25.144277545639028
-15.625,2.4329981031713612,4.23479134370678,23.852937494769314
-14.6484375,2.1810749805273844,4.226811713715083,22.623025333881568
-13.671875,1.931387459200557,4.209953536670267,21.45396629847967
-12.6953125,1.6842690427201852,4.184295446750715,20.345090593964336
-11.71875,1.4400514472068187,4.149926478556734,19.29563794802874
-10.7421875,1.199064908116057,4.106946036610917,18.304762401509482
-9.765625,0.9616384893425347,4.0554640391149475,17.371537156739514
-8.7890625,0.7281003526887639,3.9956012127005973,16.49495917451999
-7.8125,0.4987779353559185,3.9274895228952467,15.673953381249849
-6.8359375,0.2739980000396107,3.8512727346777895,14.907376580898244
-5.859375,0.05408654736609941,3.7671070834750093,14.194021132973578
-4.8828125,-0.16063141622598476,3.6751620121912207,13.532618267732186
-3.90625,-0.3698322751456997,3.575620926308674,12.921840920395944
-2.9296875,-0.5731943838413729,3.468681937928233,12.36030618817685
-1.953125,-0.7703988224177323,3.354558580501849,11.84657761560121
-0.9765625,-0.9611303033500516,3.233480465608533,11.37916738148974
0.0,-1.1450782075589014,3.1056938424307736,10.95653834433873
0.9765625,-1.3219377399186847,2.9714620297628844,10.57710598254388
1.953125,-1.4914111923938087,2.831065711240724,10.23924040616047
2.9296875,-1.6532092881174902,2.6848030949236783,9.9412686088297
3.90625,-1.8070525711571759,2.5329899319304783,9.68147699018693
4.8828125,-1.95267281624864,2.3759593811243853,9.458114108069369
5.859375,-2.0898144487828274,2.2140617142655294,9.269393704917887
6.8359375,-2.2182359678767853,2.0476638725600536,9.113498144169892
7.8125,-2.337711354360762,1.8771488906040439,8.988582333803219
8.7890625,-2.448031440151488,1.7029151921385335,8.892778083586386
9.765625,-2.5490052259447316,1.5253757508673917,8.82419882322781
10.7421875,-2.6404611475731774,1.3449571136062843,8.78094470928361
11.71875,-2.7222482905274683,1.1620982953551682,8.76110820334711
12.6953125,-2.794237538062197,0.9772495584955676,8.762780118695671
13.671875,-2.856322629076886,0.7908710762915678,8.784056020691278
14.6484375,-2.9084211089125205,0.6034314701378856,8.823042885920707
15.625,-2.950475167847708,0.4154062171678996,8.877866041347707
16.6015625,-2.982452358132635,0.22727594307770715,8.946676422832775
17.578125,-3.004346162494758,0.039524621134217064,9.027658059772783
18.5546875,-3.016176379599945,-0.1473623125666368,9.119035604021619
19.53125,-3.0179893057646776,-0.33289992255732415,9.219081808148633
20.5078125,-3.0098577071578916,-0.5166057950254626,9.326124964791648
21.484375,-2.9918805732337406,-0.698002074640474,9.438556260695863
22.4609375,-2.9641826313403907,-0.876617472992324,9.55483686589549
23.4375,-2.9269136072404836,-1.0519892155057562,9.673504573789916
24.4140625,-2.8802472374776142,-1.2236648966652393,9.793179928328179
25.390625,-2.8243800573628235,-1.391204201790515,9.912571839508411
26.3671875,-2.7595299906164605,-1.5541804430450963,10.030482618655533
27.34375,-2.685934762859909,-1.7121818635890618,10.14581228434263
28.3203125,-2.603850168593123,-1.8648126826587923,10.257562041887518
29.296875,-2.5135482411238614,-2.0116938672490416,10.364836975984263
30.2734375,-2.41531538936683,-2.152463615481852,10.466848046085447
31.25,-2.3094505620916346,-2.2867775366305345,10.562913400783383
32.2265625,-2.1962634889446626,-2.4143085280326657,10.65245898140264
33.203125,-2.076073045503149,-2.5347463739288907,10.735018470410381
34.1796875,-1.9492057969956136,-2.6477971075616757,10.810232761853282
35.15625,-1.8159947763980782,-2.7531821792430744,10.877849140006749
36.1328125,-1.676778537266963,-2.8506374716813934,10.937720257993226
37.109375,-1.5319004983028446,-2.9399122130240682,10.98980295698858
38.0859375,-1.3817085820013233,-3.020767855430318,11.034157041977187
39.0625,-1.2265551488277868,-3.092976995098086,11.07094422532194
40.0390625,-1.0667972254434686,-3.156322397980624,11.100427400208035
41.015625,-0.9027970051243734,-3.2105961776580316,11.122970248453901
41.9921875,-0.7349225709072131,-3.2555991691967683,11.139037135703555
42.96875,-0.5635487819851575,-3.2911405510221976,11.149193356259651
43.9453125,-0.38905827309898555,-3.3170377605232977,11.154105844604176
44.921875,-0.21184251993930303,-3.3331167214579756,11.154544332116998
45.8984375,-0.0323029078706103,-3.339212376162859,11.151382770976102
46.875,0.1491482738786134,-3.335169511958815,11.145600881100568
47.8515625,0.3320869828439621,-3.320843875541537,11.13828580989614
48.828125,0.5160767662771351,-3.2961035572024695,11.130633888493838
49.8046875,0.7006683321323415,-3.260830598995819,11.12395230700055
50.78125,0.8853993905793027,-3.21492276313083,11.119660453734971
51.7578125,1.0697948111930726,-3.158295403403809,11.119290793217248
52.734375,1.2533671199097913,-3.090883394243266,11.124489294079739
53.7109375,1.4356173296517376,-3.012643064391531,11.137015350622782
54.6875,1.6160360876723354,-2.923554063449685,11.158740998572474
55.6640625,1.794105129864481,-2.8236210890097704,11.191649271306767
56.640625,1.969299028833838,-2.712875424182807,11.237831732100943
57.6171875,2.1410871984339166,-2.5913762529739315,11.29948527577481
58.59375,2.3089360961924323,-2.4592117181181616,11.378908170830028
59.5703125,2.4723115665450544,-2.316499680647631,11.478495252513039
60.546875,2.63068127985583,-2.163388154074438,11.600732301373512
61.5234375,2.783517222115921,-2.0000554124900405,11.748189778846639
62.5,2.9302981770889898,-1.826709788130382,11.923516056702402
63.4765625,3.0705121368336004,-1.64358917258678,12.12943015068694
64.453125,3.203658590359548,-1.450960233317995,12.368713962254736
65.4296875,3.3292506606202146,-1.2491173703135052,12.644204166059062
66.40625,3.4468170662706026,-1.0383814583451119,12.958783941369203
67.3828125,3.555903878942906,-0.8190984258745027,13.315374627551295
68.359375,3.656076051205117,-0.5916377098063754,13.716927271860536
69.3359375,3.7469187114804914,-0.35639061747295786,14.166414102665383
70.3125,3.8280382402682394,-0.11376863458074826,14.666820071170326
71.2890625,3.8990631426976226,0.13579827514540632,15.22113456227553
72.265625,3.9596447269524795,0.39186334181716775,15.832343242342697
73.2421875,4.009457603079599,0.6539646134866972,16.50341998658561
74.21875,4.048200029933616,0.9216265221014455,17.237318928595332
75.1953125,4.07559414357432,1.1943613782932245,18.036966725095787
76.171875,4.091386092336389,1.4716707815687626,18.905255045886843
77.1484375,4.095346093767545,1.753046943276547,19.84503321306833
78.125,4.087268428918792,2.0379739328989532,20.85910096121191
79.1015625,4.066971394838353,2.325928860134396,21.950201388839506
80.078125,4.034297232813802,2.6163829983376603,23.121014156679465
81.0546875,3.9891120377912825,2.9088028534162116,24.374148890093604
82.03125,3.9313056475305146,3.2026511893427267,25.712138734903697
83.0078125,3.8607915133574195,3.497388024456444,27.13743410322402
83.984375,3.7775065566877126,3.7924716060188,28.652396668277472
84.9609375,3.681411010114287,4.087359363939957,30.259293595378335
85.9375,3.5724882365978674,4.3815088454371285,31.960291963273935
86.9140625,3.4507445220090007,4.674378634918617,33.75745337875876
87.890625,3.31620884070263,4.965429260889238,35.65272882004933
88.8671875,3.1689325941853523,5.254124086757794,37.64795370553872
89.84375,3.008989320153093,5.539930181328993,39.744843142795254
90.8203125,2.8364743689660004,5.822319167897919,41.94498733867258
91.796875,2.6515045488924276,6.100768052493717,44.24984720312523
92.7734375,2.4542177445386555,6.374760028313495,46.66075015619187
93.75,2.2447725097977633,6.643785250202495,49.17888607155199
94.7265625,2.023347632730618,6.907341576604795,51.805303298769815
95.703125,1.790141673254154,7.164935281763644,54.54090480218265
96.6796875,1.545372481080582,7.416081738480238,57.38644445710123
97.65625,1.289276700287743,7.66030606465921,60.34252341415951
98.6328125,1.0221092596447154,7.89714372717115,63.40958638625011
99.609375,0.7441428471352616,8.12614110505022,66.58791783612935
100.5859375,0.4556673761821892,8.346856017876675,69.87763814088083
101.5625,0.1569894572657078,8.558858218307018,73.27869969077413
102.5390625,-0.1515681171917267,8.761729841719287,76.79088271342334
103.515625,-0.4696668751870834,8.955065812337704,80.41379067694751
104.4921875,-0.7969531527308336,9.138474217462358,84.14684535087186
105.46875,-1.133058553816101,9.311576664009785,87.98928165610745
106.4453125,-1.4776003675896567,9.47400862233754,91.94014222242713
107.421875,-1.830181940250868,9.625419757957602,95.99827145130101
108.3984375,-2.1903930112456726,9.76547426316404,100.1623091282331
109.375,-2.557810018771867,9.893851213876953,104.43068393446421
110.3515625,-2.9319963693434974,10.010244972355327,108.80160711640855
111.328125,-3.3125026719363206,10.114365640914338,113.27306626969374
112.3046875,-3.698866956291419,10.205939568579,117.84281923783104
113.28125,-4.090614903527406,10.284709924325137,122.5083885164725
114.2578125,-4.487260107435971,10.350437354962182,127.26705671078282
115.234375,-4.888304376032719,10.40290073095353,132.11586329081413
116.2109375,-5.2932380908632695,10.441897965461752,137.05160260768014
117.1875,-5.7015406551215335,10.467246889980435,142.0708232978088
118.1640625,-6.1126810600354675,10.478786178899464,147.16982952481075
119.140625,-6.526118582161113,10.476376314357971,152.34468442846932
120.1171875,-6.94130361285087,10.459900566752383,157.59121571212333
121.09375,-7.3576786255785205,10.42926595386526,162.9050230937481
122.0703125,-7.7746792924685,10.384404147101197,168.28148759107103
123.046875,-8.191735751519182,10.325272306022274,173.71578281622809
124.0234375,-8.608274007550536,10.251853823329736,179.20288820399074
125.0,-9.023717442579201,10.164158953570197,184.73760371694934
125.9765625,-9.437488417529655,10.06222529834806,190.3145655857221
126.953125,-9.849009950821737,9.946118133859638,195.92826294407712
127.9296875,-10.257707452443555,9.815930579489642,201.57305532127594
128.90625,-10.663010484064511,9.671783608610781,207.24319075506187
129.8828125,-11.06435451726922,9.51382589975763,212.9328241347149
130.859375,-11.461182671146169,9.342233528104632,218.63603551502354
131.8359375,-11.852947417540344,9.157209505417036,224.34684840907644
132.8125,-12.239112241965685,8.95898318342472,230.0592481523213
133.7890625,-12.619153245781884,8.747809533980629,235.76720028332983
134.765625,-12.992560678542027,8.523968313206112,241.4646687901383
135.7421875,-13.358840396246062,8.287763114553101,247.14563417532253
136.71875,-13.717515244198701,8.03952031764043,252.80411141257707
137.6953125,-14.068126360743818,7.7795879403432355,258.434167823389
138.671875,-14.41023439485667,7.508334399169578,264.0299407644633
139.6484375,-14.743420628741816,7.2261471804816715,269.585654909993
140.625,-15.067287995615718,6.933431424397514,275.0956388596485
141.6015625,-15.381461982532834,6.6306084248495445,280.55434080378865
142.578125,-15.685591407423786,6.31811405371654,285.9563429964174
143.5546875,-15.979349057208625,5.996397122232221,291.296374739629
144.53125,-16.26243217182242,5.665917695822306,296.56932347895724
145.5078125,-16.534562761147114,5.32714537988066,301.7702436006967
146.484375,-16.795487747769286,4.980557597259918,306.8943626650917
147.4609375,-17.04497893432927,4.62663788341661,311.9370849759943
148.4375,-17.282832798433667,4.265874228834869,316.893992474852
149.4140625,-17.508870122039,3.8987574984653595,321.76084298226976
150.390625,-17.722935467254672,3.5257799544446202,326.5335658636371
151.3671875,-17.924896517935995,3.1474339028228737,331.2082553513526
152.34375,-18.114643314965264,2.7642104812718333,335.78116201318886
153.3203125,-18.292087417144486,2.3765986033546174,340.24868299792286
154.296875,-18.457161017127046,1.9850840701752803,344.60735157781806
155.2734375,-18.609816039174138,1.590148848971702,348.85382637378905
156.25,-18.75002324818392,1.1922705072993462,352.98488077001326
157.2265625,-18.877771402141512,0.7919217882035818,356.9973932301434
158.203125,-18.993066475115732,0.38957031279878596,360.8883391567793
159.1796875,-19.095930967122577,-0.014321606432853962,364.6547846095218
160.15625,-19.186403309464716,-0.4192970664334532,368.29388198335835
161.1328125,-19.264537373668396,-0.82490461875304,371.80286785150645
162.109375,-19.330402093006857,-1.2306982860363664,375.17906334857685
163.0859375,-19.38408119946631,-1.6362375688175854,378.4198773291132
164.0625,-19.425673067652156,-2.041087459633351,381.5228121491789
165.0390625,-19.45529065157522,-2.4448184869200498,384.4854717712562
166.015625,-19.473061504731664,-2.8470068133078694,387.3055721620837
166.9921875,-19.479127878011116,-3.2472344047966235,389.98095416760475
167.96875,-19.47364688394105,-3.645089277996404,392.5095988049914
168.9453125,-19.456790706639822,-4.0401658335020985,394.88964456418347
169.921875,-19.42874683657291,-4.432065289509711,397.1194063701186
170.8984375,-19.389718315094125,-4.820396228804325,399.19739614136756
171.875,-19.339923974573882,-5.204775264191844,401.1223448930409
172.8515625,-19.279598653523465,-5.584827821843848,402.89322604058475
173.828125,-19.20899336037339,-5.960189042476738,404.50927934092886
174.8046875,-19.12837535930929,-6.330504801303433,405.9700349259566
175.78125,-19.038028154381177,-6.695432844035295,407.27533697599694
176.7578125,-18.938251348938934,-7.054644028022659,408.42536651770325
177.734375,-18.82936035484046,-7.407823650051493,409.4206626027
178.7109375,-18.71168592465903,-7.754672838435833,410.26214097425736
179.6875,-18.585573483686332,-8.094909983301314,410.9511093552558
180.6640625,-18.451382244180827,-8.428272172866329,411.4892785407844
181.640625,-18.309484090023123,-8.754516597671794,411.8787685017207
182.6171875,-18.160262227626497,-9.073421880415644,412.122108796163
183.59375,-18.00410960795003,-9.38478928463214,412.22223269202476
184.5703125,-17.841427131662424,-9.688443753044949,412.18246445033583
185.546875,-17.67262165731792,-9.984234730266708,412.00649939176634
186.5234375,-17.498103845311995,-10.272036731374111,411.69837679202146
187.5,-17.31828588458894,-10.551749621729229,411.2624460600153
188.4765625,-17.133579156690217,-10.823298576520617,410.7033267950827
189.453125,-16.94439189326563,-11.086633698542066,410.02586339821465
190.4296875,-16.751126885850482,-11.341729289878359,409.2350752307475
191.40625,-16.554179312630918,-11.588582789995769,408.3361037953236
192.3828125,-16.353934750500272,-11.8272134042095,407.3341587323333
193.359375,-16.150767436096405,-12.057660454581095,406.23446441284085
194.3359375,-15.945038826049462,-12.279981495962218,405.0422087053994
195.3125,-15.737096491877104,-12.494250256636214,403.7624954701048
196.2890625,-15.527273376810717,-12.700554478259779,402.40030257345944
197.265625,-15.315887435437038,-12.898993732539848,400.9604472470805
198.2421875,-15.10324166036569,-13.089677285165399,399.44756008118077
199.21875,-14.889624474550327,-13.27272207460155,397.8660682627434
200.1953125,-14.675310447876633,-13.448250877039072,396.2201883933392
201.171875,-14.460561289036592,-13.616390727219734,394.5139292302992
202.1484375,-14.245627060129408,-13.777271649075454,392.7511044287095
203.125,-14.030747550493732,-13.931025726177554,390.93535460910675
204.1015625,-13.816153729661213,-14.077786524179754,389.0701773020086
205.078125,-13.60206919129837,-14.217688870337495,387.15896309858704
206.0546875,-13.38871150940994,-14.350868986597293,385.2050365526861
207.03125,-13.17629344400427,-14.47746495062002,383.2117003189411
208.0078125,-12.9650239393285,-14.597617431605716,381.1822804268802
208.984375,-12.755108856090441,-14.711470634263115,379.1201701535028
209.9609375,-12.546751388661056,-14.819173387297843,377.02887029166476
210.9375,-12.340152145031205,-14.92088031429104,374.91202431591614
211.9140625,-12.135508894500145,-15.016753013906735,372.7734472091691
212.890625,-11.933015999902036,-15.106961165281746,370.61714650324876
213.8671875,-11.732863554179396,-15.19168348026933,368.4473341456793
214.84375,-11.535236252264866,-15.271108444864995,366.2684285303926
215.8203125,-11.340312052006581,-15.345434810317329,364.0850469545846
216.796875,-11.148260697321287,-15.414871799676643,361.9019891759048
217.7734375,-10.95924217788098,-15.479638997767152,359.7242126146391
218.75,-10.773405188138955,-15.539965908932682,357.5567997986092
219.7265625,-10.590885643876842,-15.596091196066157,355.4049193176889
220.703125,-10.411805322053203,-15.648261636339099,353.27378230365747
221.6796875,-10.236270692677476,-15.69673083236487,351.16859651748183
222.65625,-10.064371995052861,-15.741757715215732,349.0945196193584
223.6328125,-9.896182584195405,-15.78360488566947,347.0566129266616
224.609375,-9.731758557356638,-15.822536859534134,345.0597972900004
225.5859375,-9.571138670153935,-15.858818291400077,343.10881304296174
226.5625,-9.414344548806257,-15.8927122386532,341.2081855842752
227.5390625,-9.261381184649752,-15.924478509564263,339.36219724895864
228.515625,-9.112237670521564,-15.954372136049424,337.5748656196225
229.4921875,-8.966888129159306,-15.982642019028962,335.84992862928823
230.46875,-8.825292793286803,-16.00952978890858,334.19083694919124
231.4453125,-8.687399202800666,-16.03526889835013,332.6007535512166
232.421875,-8.553143472444857,-16.060083940233866,331.0825594275839
233.3984375,-8.422451569808779,-16.084190180353122,329.6388642035422
234.375,-8.295240550893563,-16.107793301481227,328.27202084043233
235.3515625,-8.171419723770416,-16.131089348616907,326.98414387508603
236.328125,-8.05089172410937,-16.15426484289538,325.77713016773845
237.3046875,-7.933553480774097,-16.17749701801073,324.65268060004894
238.28125,-7.819297045376833,-16.20095414215902,323.6123214001784
239.2578125,-7.7080102750206665,-16.224795904259466,322.6574245346988
240.234375,-7.599577381432982,-16.249173842987453,321.7892269560155
241.2109375,-7.493879367773937,-16.274231784695246,321.0088481607328
242.1875,-7.390794363839315,-16.30010625537046,320.31730526492606
243.1640625,-7.290197863496247,-16.326926850539817,319.7155252718033
244.140625,-7.191962879154251,-16.354816565779146,319.20435495541676
245.1171875,-7.09596004240254,-16.383892090063938,318.7845689422331
246.09375,-7.00205767614621,-16.41426405325085,318.45687610992104
247.0703125,-6.91012184504878,-16.446037220246847,318.22192416316494
248.046875,-6.820016380899711,-16.47931064082704,318.0803026326157
249.0234375,-6.7316028873176155,-16.514177774822556,318.03254501098615
250.0,-6.644740736976306,-16.550726603146106,318.0791305537207
250.9765625,-6.559287066425054,-16.589039718984964,318.22048561783174
251.953125,-6.475096756317004,-16.629194391588893,318.4569841169186
252.9296875,-6.392022380762494,-16.67126260643409,318.7889470088561
